City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
452,Dong Hoi,VN,17.4833,106.6,80.15,88,100,6.69,light rain
453,Saquena,PE,-4.6667,-73.5167,73.06,97,6,1.57,clear sky
454,Korla,CN,41.7597,86.1469,81.52,21,100,12.33,overcast clouds
455,Okhotsk,RU,59.3833,143.3,57.18,95,100,4.47,moderate rain
456,Mandurah,AU,-32.55,115.7,59.92,68,100,12.97,overcast clouds
457,Bonthe,SL,7.5264,-12.505,75.99,89,66,5.79,light rain
458,Pacific Grove,US,36.6177,-121.9166,81.55,72,0,11.5,clear sky
459,Kumba,CM,4.6363,9.4469,71.19,98,95,0.69,overcast clouds
460,Salalah,OM,17.0151,54.0924,77.09,100,100,5.75,light intensity drizzle
461,Sal Rei,CV,16.1833,-22.9167,73.71,86,59,15.46,broken clouds
462,San Joaquin,US,37.9333,-121.3011,89.53,34,0,12.66,clear sky
463,Bilibino,RU,68.0546,166.4372,58.21,66,100,2.04,overcast clouds
464,Iquique,CL,-20.2208,-70.1431,59.04,86,92,3.94,overcast clouds
465,Duluth,US,46.7833,-92.1066,81.18,68,40,8.05,scattered clouds
466,Loiza,PR,18.4313,-65.8802,82.4,89,40,8.05,scattered clouds
467,Honiara,SB,-9.4333,159.95,86.68,62,100,8.7,overcast clouds
468,Strezhevoy,RU,60.7333,77.5889,64.24,73,94,4.92,overcast clouds
469,Kalianget,ID,-7.05,113.9333,79.43,70,23,9.46,few clouds
470,George,ZA,-33.963,22.4617,44.15,87,0,5.75,clear sky
471,Irece,BR,-11.3042,-41.8558,66.63,64,32,10.36,scattered clouds
472,Gonen,TR,40.1049,27.654,71.02,45,0,3.44,clear sky
473,Sudak,UA,44.85,34.9667,73.38,64,96,4.47,overcast clouds
474,Dundwaraganj,IN,27.7333,78.95,92.7,48,33,5.12,scattered clouds
475,Ibimirim,BR,-8.5406,-37.6903,67.66,92,94,11.65,overcast clouds
476,Berlevag,NO,70.8578,29.0864,55.2,87,20,2.3,few clouds
477,Usinsk,RU,65.9939,57.5281,65.01,73,100,7.36,overcast clouds
478,Milkovo,RU,54.7167,158.6167,82.24,53,76,2.77,broken clouds
479,Mpika,ZM,-11.8343,31.4529,50.16,86,0,5.59,clear sky
480,Sainte-Adele,CA,45.9501,-74.1325,69.91,68,27,3.96,scattered clouds
481,Wanning,CN,18.8003,110.3967,84.76,80,100,3.15,overcast clouds
482,San Cristobal,VE,7.7669,-72.225,75.38,98,54,3.74,broken clouds
483,Valleyview,CA,55.0667,-117.2859,71.64,56,50,3.44,scattered clouds
484,Mocuba,MZ,-16.8392,36.9856,61.14,96,3,1.28,clear sky
485,Guarapari,BR,-20.6667,-40.4975,71.89,91,0,7.99,clear sky
486,Tautira,PF,-17.7333,-149.15,78.46,72,3,8.57,clear sky
487,Yerofey Pavlovich,RU,53.9667,121.9667,60.76,63,100,6.8,light rain
488,Sakakah,SA,29.9697,40.2064,80.17,18,0,10.54,clear sky
489,Inhambane,MZ,-23.865,35.3833,62.98,77,0,4.72,clear sky
490,Fukue,JP,32.6881,128.8419,80.96,94,75,9.22,broken clouds
491,Boende,CD,-0.2167,20.8667,71.71,81,30,1.92,scattered clouds
492,Shieli,KZ,44.1667,66.75,69.08,47,0,2.89,clear sky
493,Ulundi,ZA,-28.3352,31.4162,55.89,87,0,3.33,clear sky
494,Chirongui,YT,-12.9319,45.1483,76.93,67,1,25.17,clear sky
495,Bandarbeyla,SO,9.4942,50.8122,76.37,72,49,31.41,scattered clouds
496,Ust-Donetskiy,RU,47.6419,40.8718,63.81,45,0,4.5,clear sky
497,Hamilton,US,39.1834,-84.5333,82.81,69,40,4.61,scattered clouds
498,Calabozo,VE,8.9242,-67.4293,75.4,83,20,4.81,few clouds
499,Itarema,BR,-2.9248,-39.9167,76.37,85,100,11.74,overcast clouds
500,Weligama,LK,5.9667,80.4167,78.58,89,78,10.29,broken clouds
501,Kavaratti,IN,10.5669,72.642,81.41,80,100,18.12,overcast clouds
502,Gagatli,RU,42.8013,46.2916,49.44,83,0,2.44,clear sky
503,Conde,BR,-7.2597,-34.9075,71.06,100,100,6.91,light rain
504,Popondetta,PG,-8.7537,148.2534,89.35,49,100,3.71,overcast clouds
505,Arlit,NE,18.7369,7.3853,89.56,12,0,9.78,clear sky
506,Losone,CH,46.1687,8.7593,69.01,55,0,2.3,clear sky
507,Mamallapuram,IN,12.6264,80.1722,82.45,69,100,12.53,overcast clouds
508,Guatire,VE,10.4762,-66.5427,72.09,98,58,2.55,broken clouds
509,Uyar,RU,55.81,94.3153,59.9,88,100,8.43,overcast clouds
510,Kholodnyy,RU,62.7167,147.95,80.53,37,0,28.27,clear sky
511,Mahibadhoo,MV,3.7833,72.9667,82.89,76,100,11.32,overcast clouds
512,Evensk,RU,61.95,159.2333,47.91,96,100,6.82,overcast clouds
513,Mzimba,MW,-11.9,33.6,54.84,89,12,9.19,few clouds
514,Resistencia,AR,-27.4606,-58.9839,63.1,65,100,10.36,overcast clouds
515,Gayny,RU,60.3071,54.3241,64.53,90,27,4.27,light rain
516,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,74.77,85,36,7.76,scattered clouds
517,Mantua,IT,45.1667,10.7833,72.55,84,0,7.47,clear sky
518,Tynda,RU,55.1667,124.7167,65.21,53,43,9.08,scattered clouds
519,Ndele,CF,8.4109,20.6473,70.68,95,100,2.82,overcast clouds
520,Kouango,CF,4.9934,19.9619,70.66,90,34,3.24,light rain
521,Panambi,BR,-28.2925,-53.5017,59.02,93,79,8.68,broken clouds
522,Los Alamos,US,35.8881,-106.307,85.66,30,100,3.44,overcast clouds
523,Khon Buri,TH,14.5254,102.2459,86.02,83,100,3.2,overcast clouds
524,Presidente Medici,BR,-11.1753,-61.9014,74.66,47,0,2.93,clear sky
525,Lambarene,GA,-0.7001,10.2406,70.5,88,78,3.74,broken clouds
526,Miquelon,PM,47.0975,-56.3814,57.2,88,3,21.74,clear sky
527,Navalmoral De La Mata,ES,39.8916,-5.5406,73.49,27,0,6.98,clear sky
528,Maxixe,MZ,-23.8597,35.3472,61.68,79,0,4.21,clear sky
529,Santiago Del Estero,AR,-27.7951,-64.2615,60.89,21,100,7.74,overcast clouds
530,Doume,CM,4.2333,13.45,65.97,98,100,2.42,overcast clouds
531,Geraldton,AU,-28.7667,114.6,54.01,43,2,19.57,clear sky
532,Gimli,CA,50.6336,-96.9907,73.42,46,97,8.05,overcast clouds
533,Nichinan,JP,31.6,131.3667,87.48,72,100,2.04,overcast clouds
534,Nyurba,RU,63.2842,118.3319,63.88,49,0,11.95,clear sky
535,Seminole,US,28.7086,-81.2081,85.24,85,40,6.91,scattered clouds
536,Roebourne,AU,-20.7833,117.1333,64.36,20,0,16.62,clear sky
537,Dukat,RU,62.55,155.55,83.41,29,97,19.73,overcast clouds
538,Ajdabiya,LY,30.7554,20.2263,79.52,59,0,9.4,clear sky
539,Haines Junction,CA,60.7522,-137.5108,71.55,40,14,13.8,few clouds
540,Tornio,FI,65.8481,24.1466,51.82,85,24,10.42,few clouds
541,Songling,CN,31.1933,120.7176,92.5,57,35,5.08,scattered clouds
542,Broken Hill,AU,-31.95,141.4333,52.3,47,96,16.73,overcast clouds
543,Ostuacan,MX,17.4167,-93.3,74.28,92,97,0.72,overcast clouds
544,Toamasina,MG,-18.1667,49.3833,66.2,100,40,6.91,scattered clouds
545,Tateyama,JP,34.9833,139.8667,82.09,70,36,11.32,scattered clouds
546,Gogrial,SS,8.5332,28.1004,71.85,94,100,6.6,light rain
547,Erenhot,CN,43.6475,111.9767,71.78,34,29,18.86,scattered clouds
548,Severnyy,RU,50.677,36.5532,66.24,88,0,8.95,clear sky
549,Lagoa Formosa,BR,-18.7786,-46.4075,60.03,59,0,0.81,clear sky
550,Conceicao Do Araguaia,BR,-8.2578,-49.2647,77.14,49,0,2.55,clear sky
551,Luxor,EG,25.6989,32.6421,84.25,21,0,4.61,clear sky
552,Zhob,PK,31.3411,69.4481,78.35,69,4,2.86,clear sky
553,Kulhudhuffushi,MV,6.6221,73.07,81.86,83,78,18.54,broken clouds
554,Deputatskiy,RU,69.3,139.9,44.71,99,100,4.63,light rain
555,Ahuimanu,US,21.4447,-157.8378,83.91,72,75,16.11,light rain
556,Jinxiang,CN,27.4327,120.6062,84.83,77,12,6.06,few clouds
557,Pankovka,RU,58.5,31.1999,57.49,78,100,4.45,overcast clouds
558,Simao,CN,22.7886,100.9748,71.1,84,46,0.22,scattered clouds
559,Kalmunai,LK,7.4167,81.8167,81.84,77,92,4.65,overcast clouds
560,Pasni,PK,25.2631,63.471,83.68,84,100,2.68,light rain
561,Umm Kaddadah,SD,13.6017,26.6876,82.15,46,50,13.96,scattered clouds
562,Kalabo,ZM,-14.97,22.6814,52.07,52,5,6.11,clear sky
563,Tonstad,NO,58.6626,6.7169,51.01,89,77,3.6,broken clouds
564,Ugoofaaru,MV,5.6667,73.0,82.02,80,94,17.11,overcast clouds
565,Klaksvik,FO,62.2266,-6.589,52.72,87,100,29.01,overcast clouds
566,Harper,LR,4.375,-7.7169,75.85,80,100,8.81,overcast clouds
567,Lethem,GY,3.3803,-59.7968,75.67,88,42,6.6,scattered clouds
568,Erzin,TR,36.9559,36.2,73.6,88,47,0.98,scattered clouds
569,Tecpan,GT,14.7623,-90.9947,58.89,96,100,5.95,overcast clouds
570,Lazaro Cardenas,MX,17.9583,-102.2,82.35,76,47,3.91,scattered clouds
571,Andes,CO,5.6561,-75.8788,65.88,98,93,3.13,overcast clouds
572,Seoul,KR,37.5683,126.9778,80.2,81,100,4.61,mist
573,Atagay,RU,55.1033,99.3875,62.02,85,82,8.7,broken clouds
574,Waddan,LY,29.1614,16.139,81.16,37,0,5.66,clear sky
575,Dalmatovo,RU,56.26,62.9362,60.62,88,34,5.21,scattered clouds
576,Gold Coast,AU,-28.0,153.4333,64.78,57,0,5.75,clear sky
577,Quchan,IR,37.106,58.5095,62.17,40,0,5.08,clear sky
578,Tiassale,CI,5.8983,-4.8283,72.7,96,97,3.42,overcast clouds
579,Kitui,KE,-1.367,38.0106,57.56,93,99,6.53,overcast clouds
580,Puerto Ayacucho,VE,5.6639,-67.6236,76.51,90,100,4.29,overcast clouds
581,Tashtagol,RU,52.7657,87.8894,59.72,91,16,2.51,few clouds
582,Chapais,CA,49.7834,-74.8492,60.58,91,99,3.83,overcast clouds
583,Abalak,RU,58.1286,68.5944,61.05,74,7,3.38,clear sky
584,Vila Franca Do Campo,PT,37.7167,-25.4333,66.2,82,100,7.36,overcast clouds
585,Dunedin,NZ,-45.8742,170.5036,46.8,93,100,15.99,overcast clouds
586,Kristiinankaupunki,FI,62.2743,21.376,55.8,74,7,15.46,clear sky
587,Boddam,GB,57.4667,-1.7833,61.18,91,8,7.74,clear sky
588,Kholm-Zhirkovskiy,RU,55.5189,33.4731,53.22,91,100,2.37,overcast clouds
589,Sangar,RU,63.9242,127.4739,58.17,92,100,3.58,light rain
590,Biscarrosse,FR,44.3945,-1.1672,58.95,88,0,0.0,clear sky
591,Manakara,MG,-22.1333,48.0167,65.19,83,95,2.64,overcast clouds
592,Leh,IN,34.1667,77.5833,65.53,54,50,3.8,scattered clouds
593,Pochutla,MX,15.7432,-96.4661,82.81,87,100,2.71,overcast clouds
594,Port Blair,IN,11.6667,92.75,78.84,89,40,2.3,scattered clouds
595,Martapura,ID,-3.4167,114.85,80.69,83,20,4.61,few clouds
596,Nemuro,JP,43.3236,145.575,59.41,94,100,9.1,overcast clouds
597,Tsalenjikha,GE,42.6044,42.0682,65.19,85,5,3.65,clear sky
598,Richards Bay,ZA,-28.783,32.0377,61.61,92,0,5.23,clear sky
599,Palmas,BR,-10.2128,-48.3603,76.87,65,0,6.91,clear sky
600,Wairoa,NZ,-39.0333,177.3667,63.55,77,100,8.99,light rain
601,Makurdi,NG,7.7411,8.5121,73.72,97,100,4.59,light rain
602,Ribeira Brava,PT,32.65,-17.0667,68.0,81,3,3.76,clear sky
603,Carcassonne,FR,43.25,2.1667,74.23,63,0,11.5,clear sky
604,Long Branch,US,40.3043,-73.9924,74.25,87,75,5.75,broken clouds
605,Fort Nelson,CA,58.8053,-122.7002,65.79,72,75,8.05,thunderstorm
606,Anadyr,RU,64.75,177.4833,59.5,55,0,15.66,clear sky
607,Dongsheng,CN,39.8161,109.9776,78.26,36,0,9.06,clear sky
608,Czestochowa,PL,50.7965,19.1241,62.08,65,100,4.03,overcast clouds
609,Soyo,AO,-6.1349,12.3689,69.4,91,12,6.2,few clouds
610,Husavik,IS,66.0449,-17.3389,47.86,95,100,9.35,light rain
611,Kamennomostskoye,RU,43.7372,43.0514,57.25,82,0,3.13,clear sky
612,Oksovskiy,RU,62.6062,39.8984,56.88,96,65,7.58,broken clouds
613,Haysville,US,37.5645,-97.3523,97.34,44,0,8.05,clear sky
614,Tual,ID,-5.6667,132.75,79.05,78,95,20.04,overcast clouds
615,Navadwip,IN,23.4167,88.3667,83.95,79,100,9.95,overcast clouds
616,Stokmarknes,NO,68.5646,14.9108,48.18,93,100,18.41,overcast clouds
617,Qinzhou,CN,21.95,108.6167,83.14,81,100,9.78,heavy intensity rain
618,Newport,GB,51.5877,-2.9984,63.14,84,7,4.54,clear sky
619,Narodychi,UA,51.2029,29.0823,54.72,81,28,2.64,scattered clouds
620,Ust-Kulom,RU,61.6864,53.6902,66.85,81,70,3.65,broken clouds
621,Wenatchee,US,47.4235,-120.3103,85.37,38,75,4.61,broken clouds
622,Bar Harbor,US,44.3876,-68.2039,64.54,80,0,9.22,clear sky
623,Dutlwe,BW,-23.9833,23.9,54.75,35,0,8.16,clear sky
624,Diego De Almagro,CL,-26.3667,-70.05,65.95,12,100,2.73,overcast clouds
625,Bonavista,CA,48.6499,-53.1147,51.46,93,100,26.8,overcast clouds
626,Talara,PE,-4.5772,-81.2719,65.16,82,40,12.66,scattered clouds
627,Pedasi,PA,7.5333,-80.0333,78.06,83,100,12.3,overcast clouds
628,Zatyshshya,UA,47.3335,29.8733,59.76,84,98,11.92,overcast clouds
629,Methana,GR,37.5823,23.3914,81.55,65,0,4.43,clear sky
630,Coahuayana,MX,18.7333,-103.6833,82.49,77,31,4.18,scattered clouds
631,Kamenka,RU,51.3223,42.7678,62.53,59,95,5.48,overcast clouds
632,Ahipara,NZ,-35.1667,173.1667,64.4,96,100,18.77,overcast clouds
633,Leshukonskoye,RU,64.8989,45.7622,64.27,96,100,9.08,overcast clouds
634,Zaysan,KZ,47.4667,84.8667,71.78,39,94,5.46,overcast clouds
635,Vila,PT,42.0304,-8.1588,63.48,79,0,5.35,clear sky
636,Cap Malheureux,MU,-19.9842,57.6142,67.46,79,37,7.0,light rain
637,Hailar,CN,49.2,119.7,71.94,60,48,19.22,scattered clouds
638,Santa Rosa,PH,14.3122,121.1114,82.11,85,100,3.78,light rain
639,Catamarca,AR,-28.4696,-65.7852,56.77,38,0,5.99,clear sky
640,Qaqortoq,GL,60.7167,-46.0333,44.28,92,28,2.82,scattered clouds
641,Sorland,NO,67.667,12.6934,49.86,73,100,17.49,overcast clouds
642,Along,IN,28.1667,94.7667,78.62,97,92,0.72,overcast clouds
643,Flinders,AU,-34.5833,150.8552,56.17,65,0,8.99,clear sky
644,Dickinson,US,29.4608,-95.0513,90.16,72,2,3.0,clear sky
645,Watrous,CA,51.6668,-105.4679,67.78,68,62,14.97,broken clouds
646,Sambava,MG,-14.2667,50.1667,70.3,74,98,16.67,overcast clouds
647,Mareeba,AU,-17.0,145.4333,73.67,67,0,2.75,clear sky
648,Muroto,JP,33.2833,134.15,78.21,83,100,6.13,light rain
649,Hay River,CA,60.8156,-115.7999,76.98,33,75,13.8,broken clouds
650,Puerto Quijarro,BO,-17.7833,-57.7667,72.82,38,0,2.44,clear sky
651,Maragogi,BR,-9.0122,-35.2225,74.5,85,49,7.16,scattered clouds
652,Gardez,AF,33.5974,69.2259,68.97,69,63,3.27,broken clouds
653,Redcliffe,AU,-27.2307,153.0973,64.09,36,0,12.66,clear sky
654,Vila Velha,BR,-20.3297,-40.2925,75.15,87,40,3.44,scattered clouds
655,Trelew,AR,-43.249,-65.3051,42.94,44,49,7.4,scattered clouds
656,Grand Baie,MU,-20.0182,57.5802,70.27,79,41,7.0,light rain
657,Vryburg,ZA,-26.9566,24.7284,46.58,28,0,3.31,clear sky
658,Kaeo,NZ,-35.1,173.7833,66.33,97,100,18.99,light rain
659,Stephenville,US,32.2207,-98.2023,99.81,27,0,10.36,clear sky
660,Pingzhuang,CN,42.0372,119.2889,82.11,40,92,5.5,overcast clouds
661,Reoti,IN,25.85,84.3833,91.9,53,81,7.76,broken clouds
662,Buluang,PH,13.3068,123.3425,85.51,69,100,2.95,light rain
663,Ziniare,BF,12.5822,-1.2983,77.04,50,100,10.16,overcast clouds
664,San Patricio,US,28.017,-97.5169,90.32,66,4,15.61,clear sky
665,Bari,IT,41.1177,16.8512,77.88,71,0,4.61,clear sky
666,Muyezerskiy,RU,63.9333,31.65,52.12,93,65,10.67,broken clouds
667,Sitka,US,57.0531,-135.33,60.69,77,75,8.05,broken clouds
668,Esqueda,MX,30.7167,-109.5833,86.36,30,95,8.7,overcast clouds
669,Naica,MX,27.85,-105.4833,93.31,17,7,10.27,clear sky
670,Boa Vista,BR,2.8197,-60.6733,80.58,78,40,1.14,scattered clouds
671,Ola,RU,59.5833,151.2833,79.14,90,59,5.3,broken clouds
672,Talpa,MX,28.8257,-111.6257,103.55,41,0,4.0,clear sky
673,Hualmay,PE,-11.0964,-77.6139,61.92,82,5,6.85,clear sky
674,Thaba-Tseka,LS,-29.522,28.6084,40.24,24,0,2.77,clear sky
675,Porto Belo,BR,-27.1578,-48.5531,68.16,82,98,4.9,light rain
676,Rio Grande,BR,-32.035,-52.0986,51.91,75,100,8.46,overcast clouds
677,Straubing,DE,48.8833,12.5667,59.74,85,91,9.19,overcast clouds
